time,dt,x,y,z,yaw,pitch,roll
1683031433374652928.00000000000000000000,0.00999999977648258209,-0.00081193441292271018,-0.00249542947858572006,-0.09862206131219863892,-0.00007124540270461403,-0.00001239546438433790,-0.00000778963596166816
1683031433384653056.00000000000000000000,0.00999999977648258209,-0.00111914309673011303,-0.00318417069502174854,-0.09825866669416427612,-0.00006426984763680973,0.00000170090119856853,0.00000441574406044863
1683031433394652928.00000000000000000000,0.00999999977648258209,-0.00090614863438531756,-0.00331058679148554802,-0.09827917814254760742,-0.00006952853017410875,-0.00001364886821268601,-0.00001118682991287669
1683031433404653056.00000000000000000000,0.00999999977648258209,-0.00091424339916557074,-0.00287986663170158863,-0.09790149331092834473,-0.00008692221164313949,-0.00000735928406753041,-0.00003225249569987263
1683031433414652928.00000000000000000000,0.00999999977648258209,-0.00102731504011899233,-0.00264782435260713100,-0.09852802008390426636,-0.00009953771008166783,-0.00000786254668123197,-0.00001778319763045028
1683031433424652032.00000000000000000000,0.00999899953603744507,-0.00099457695614546537,-0.00288329203613102436,-0.09858301281929016113,-0.00010871042587638481,-0.00001645117922590221,-0.00001110680219844878
1683031433434652928.00000000000000000000,0.01000100001692771912,-0.00074048835085704923,-0.00329729472286999226,-0.09814670681953430176,-0.00007749437919004364,-0.00001576032530620629,-0.00001060363762057684
1683031433444653056.00000000000000000000,0.00999999977648258209,-0.00058372918283566833,-0.00323891104198992252,-0.09847145527601242065,-0.00004873249949151307,-0.00001724407777711901,-0.00002426262434997778
1683031433454651904.00000000000000000000,0.00999899953603744507,-0.00072412361623719335,-0.00280524464324116707,-0.09817001223564147949,-0.00007248201548434121,-0.00001945692626860117,-0.00001815554685457575
1683031433464653056.00000000000000000000,0.01000100001692771912,-0.00086404330795630813,-0.00290986406616866589,-0.09811588376760482788,-0.00010166320001368041,-0.00000592629891762959,-0.00001572708150877027
1683031433474652928.00000000000000000000,0.00999999977648258209,-0.00123022287152707577,-0.00317165511660277843,-0.09840628504753112793,-0.00009556275034990973,-0.00000322898123018779,-0.00001408809006359465
1683031433484653056.00000000000000000000,0.00999999977648258209,-0.00105692795477807522,-0.00333161489106714725,-0.09846746921539306641,-0.00007185188790366489,0.00000135617077567063,-0.00002070369413799527
1683031433494652928.00000000000000000000,0.00999999977648258209,-0.00097294681472703815,-0.00271623209118843079,-0.09838645160198211670,-0.00006867680301371408,-0.00001114026644951202,-0.00001452592315824332
1683031433504652032.00000000000000000000,0.00999899953603744507,-0.00084760296158492565,-0.00264205038547515869,-0.09843121469020843506,-0.00008405726538599333,-0.00000994944503749655,-0.00000705348136136627
1683031433514652928.00000000000000000000,0.01000100001692771912,-0.00073438842082396150,-0.00330229056999087334,-0.09843209385871887207,-0.00009318942584062396,-0.00000959190582709299,-0.00001944924391685435
1683031433524653056.00000000000000000000,0.00999999977648258209,-0.00103597145061939955,-0.00335726165212690830,-0.09861493855714797974,-0.00008407879466372655,-0.00000483208699010439,-0.00003227217397986944
1683031433534652928.00000000000000000000,0.00999999977648258209,-0.00092764472356066108,-0.00280871544964611530,-0.09832224994897842407,-0.00007804086849319921,-0.00002090092394070980,-0.00002561079479240242
1683031433544653056.00000000000000000000,0.00999999977648258209,-0.00089490663958713412,-0.00271830195561051369,-0.09848283976316452026,-0.00006805548545080400,-0.00001541292899448565,-0.00001430004555905847
1683031433554652928.00000000000000000000,0.00999999977648258209,-0.00125022197607904673,-0.00309922406449913979,-0.09816575050354003906,-0.00007988526684360327,-0.00000028906550105586,-0.00000531275209110027
1683031433564653056.00000000000000000000,0.00999999977648258209,-0.00109037710353732109,-0.00321999122388660908,-0.09818875789642333984,-0.00007636598171156891,-0.00001074414379068312,-0.00001795280266343465
1683031433574652928.00000000000000000000,0.00999999977648258209,-0.00092683068942278624,-0.00290304888039827347,-0.09821262210607528687,-0.00008045834061918819,0.00000256991174555228,-0.00003140103674112583
1683031433584653056.00000000000000000000,0.00999999977648258209,-0.00088169722585007548,-0.00261472933925688267,-0.09859488159418106079,-0.00008982055306910624,-0.00000681263628158292,-0.00001914884791209150
1683031433594652928.00000000000000000000,0.00999999977648258209,-0.00087718502618372440,-0.00292319501750171185,-0.09840206056833267212,-0.00009122185791526827,-0.00001495583312921130,-0.00001302710771069081
1683031433604653056.00000000000000000000,0.00999999977648258209,-0.00095607165712863207,-0.00341573986224830151,-0.09806980937719345093,-0.00007572060727357753,-0.00001871688274440522,-0.00001640995236578086
1683031433614651904.00000000000000000000,0.00999899953603744507,-0.00069820636417716742,-0.00307122780941426754,-0.09842725098133087158,-0.00007226311417574688,-0.00000791929825151187,-0.00002212866981141210
1683031433624653056.00000000000000000000,0.01000100001692771912,-0.00092662929091602564,-0.00258538639172911644,-0.09833895415067672729,-0.00007422617143702483,-0.00000954378801326910,-0.00001916322311405096
1683031433634652928.00000000000000000000,0.00999999977648258209,-0.00096572766778990626,-0.00260540377348661423,-0.09846820682287216187,-0.00009390060721021437,-0.00000356562941166599,-0.00001229261210012742
1683031433644653056.00000000000000000000,0.00999999977648258209,-0.00079686957178637385,-0.00335527723655104637,-0.09817949682474136353,-0.00009216227854787983,-0.00000189590182906401,-0.00001350618087236016
1683031433654652928.00000000000000000000,0.00999999977648258209,-0.00097473862115293741,-0.00338214938528835773,-0.09788772463798522949,-0.00006555111599090655,-0.00001024030566094551,-0.00002204265429201253
1683031433664653056.00000000000000000000,0.00999999977648258209,-0.00078959629172459245,-0.00284340325742959976,-0.09829840064048767090,-0.00006816438344716011,-0.00001117745606210072,-0.00002873145303431248
1683031433674652928.00000000000000000000,0.00999999977648258209,-0.00065287720644846559,-0.00287937326356768608,-0.09832876175642013550,-0.00008438867322220597,-0.00000988340444537097,-0.00001012861084967813
1683031433684653056.00000000000000000000,0.00999999977648258209,-0.00101078487932682037,-0.00321441190317273140,-0.09822567552328109741,-0.00008751557934341292,-0.00001263562067352559,-0.00001271051293594608
1683031433694651904.00000000000000000000,0.00999899953603744507,-0.00085393805056810379,-0.00338787795044481754,-0.09834707528352737427,-0.00008744444088814721,-0.00002058294447336643,-0.00001988773938830002
1683031433704653056.00000000000000000000,0.01000100001692771912,-0.00084498187061399221,-0.00300769484601914883,-0.09845670312643051147,-0.00007415469163420731,0.00000313615958601596,-0.00002291373057583616
1683031433714652928.00000000000000000000,0.00999999977648258209,-0.00087498745415359735,-0.00271095591597259045,-0.09839186817407608032,-0.00007706025825002111,-0.00000975812481427306,-0.00001077517086086291
1683031433724652032.00000000000000000000,0.00999899953603744507,-0.00093879498308524489,-0.00306282914243638515,-0.09835170209407806396,-0.00008258594365509305,-0.00001701295602298613,-0.00001293565602834529
1683031433734652928.00000000000000000000,0.01000100001692771912,-0.00096867914544418454,-0.00318437512032687664,-0.09839927405118942261,-0.00008162934965038291,-0.00000972956133877536,-0.00001515947234176062
1683031433744653056.00000000000000000000,0.00999999977648258209,-0.00093219318659976125,-0.00319181452505290508,-0.09817009419202804565,-0.00007655797345482739,-0.00001295974338088656,-0.00001884734862327720
1683031433754652928.00000000000000000000,0.00999999977648258209,-0.00077890837565064430,-0.00272747850976884365,-0.09827325493097305298,-0.00008316772992057227,-0.00000427631222080681,-0.00002194716231438836
1683031433764653056.00000000000000000000,0.00999999977648258209,-0.00088721350766718388,-0.00278685265220701694,-0.09834036231040954590,-0.00008848138160469977,0.00000080239145457084,-0.00001702686898346916
1683031433774652928.00000000000000000000,0.00999999977648258209,-0.00101889076177030802,-0.00314135034568607807,-0.09840291738510131836,-0.00007835166543913951,-0.00001047055982338417,-0.00000798176434553892
1683031433784652800.00000000000000000000,0.00999999977648258209,-0.00104632519651204348,-0.00311273476108908653,-0.09828183799982070923,-0.00007257066831994481,-0.00001177537099940386,-0.00002004980429768417
1683031433794652928.00000000000000000000,0.00999999977648258209,-0.00096525758272036910,-0.00311017036437988281,-0.09845197945833206177,-0.00008141231762600097,-0.00000436589258710926,-0.00001903060146284273
1683031433804652800.00000000000000000000,0.00999999977648258209,-0.00102241442073136568,-0.00276522058993577957,-0.09846956282854080200,-0.00009771593819755642,-0.00000975210043634941,-0.00001635456872549660
1683031433814652928.00000000000000000000,0.00999999977648258209,-0.00086828501662239432,-0.00299338996410369873,-0.09824609756469726562,-0.00007853344926513379,-0.00000567212960029858,-0.00001699350022844720
1683031433824652800.00000000000000000000,0.00999999977648258209,-0.00097808940336108208,-0.00311169214546680450,-0.09804222732782363892,-0.00007137461900762664,-0.00001392540646177281,-0.00001648622017756199
1683031433834652928.00000000000000000000,0.00999999977648258209,-0.00091440643882378936,-0.00301038147881627083,-0.09832935780286788940,-0.00008843778664593759,-0.00001588607429018796,-0.00001545534142780040
1683031433844652800.00000000000000000000,0.00999999977648258209,-0.00083435844862833619,-0.00287958746775984764,-0.09814842045307159424,-0.00008626974205246366,-0.00000553134811713710,-0.00001433470351063778
1683031433854652928.00000000000000000000,0.00999999977648258209,-0.00080307887401431799,-0.00298480154015123844,-0.09844215214252471924,-0.00008589964003305441,-0.00000346941156253652,-0.00002034294869880132
1683031433864652800.00000000000000000000,0.00999999977648258209,-0.00093840371118858457,-0.00313834939152002335,-0.09822200238704681396,-0.00008621904381369441,-0.00000750217713071116,-0.00001740174580494269
1683031433874652928.00000000000000000000,0.00999999977648258209,-0.00106114905793219805,-0.00297704245895147324,-0.09835713356733322144,-0.00008399736701797000,-0.00001521304155726045,-0.00002404913583827672
1683031433884652032.00000000000000000000,0.00999899953603744507,-0.00085476832464337349,-0.00293083256110548973,-0.09816804528236389160,-0.00008648407580572164,-0.00000597708858877881,-0.00001732049696028473
1683031433894652928.00000000000000000000,0.01000100001692771912,-0.00088605104247108102,-0.00300483079627156258,-0.09803964942693710327,-0.00008461709975296089,-0.00000961588142894765,-0.00001530178684115932
1683031433904652800.00000000000000000000,0.00999999977648258209,-0.00084078422514721751,-0.00309868808835744858,-0.09836632013320922852,-0.00008431569799201853,-0.00001621080553083329,-0.00001574891149744201
1683031433914652928.00000000000000000000,0.00999999977648258209,-0.00087881070794537663,-0.00320898322388529778,-0.09826292842626571655,-0.00008198870734923224,-0.00001142756425788876,-0.00001360864406099816
1683031433924652800.00000000000000000000,0.00999999977648258209,-0.00076366140274330974,-0.00291446037590503693,-0.09832645952701568604,-0.00007510766898033258,-0.00001386610849971119,-0.00002086142312073893
1683031433934652928.00000000000000000000,0.00999999977648258209,-0.00105785892810672522,-0.00289393006823956966,-0.09853398799896240234,-0.00007722221953604131,-0.00000679132186994259,-0.00002777603749138842
1683031433944652800.00000000000000000000,0.00999999977648258209,-0.00071679835673421621,-0.00321494811214506626,-0.09836537390947341919,-0.00008676873528197904,-0.00000826522554966125,-0.00002183894294947457
1683031433954652928.00000000000000000000,0.00999999977648258209,-0.00092973618302494287,-0.00313804135657846928,-0.09821821749210357666,-0.00007966607295139307,-0.00001359494850639636,-0.00002033147698286306
1683031433964652800.00000000000000000000,0.00999999977648258209,-0.00087341608013957739,-0.00280817039310932159,-0.09842290729284286499,-0.00007891960274680168,-0.00001847961978208541,-0.00001631125923894297
1683031433974652928.00000000000000000000,0.00999999977648258209,-0.00098491180688142776,-0.00293985428288578987,-0.09834606945514678955,-0.00008597442765619561,-0.00001870882247215459,-0.00001563942630202352
1683031433984652800.00000000000000000000,0.00999999977648258209,-0.00103692500852048397,-0.00326007301919162273,-0.09808098524808883667,-0.00008324865367232373,-0.00000807388754791943,-0.00001935176074517785
1683031433994651904.00000000000000000000,0.00999899953603744507,-0.00084911676822230220,-0.00321296928450465202,-0.09824785590171813965,-0.00008925964589554723,-0.00001716149605154438,-0.00002081122064865207
1683031434004652800.00000000000000000000,0.01000100001692771912,-0.00096647097961977124,-0.00282108038663864136,-0.09837079793214797974,-0.00007651280992279134,-0.00001653129532496408,-0.00002144871564732205
1683031434014652928.00000000000000000000,0.00999999977648258209,-0.00090111227473244071,-0.00288567249663174152,-0.09834645688533782959,-0.00008879952565032706,-0.00000496931022981265,-0.00002242688363004005
1683031434024652800.00000000000000000000,0.00999999977648258209,-0.00080825493205338717,-0.00306024681776762009,-0.09816087782382965088,-0.00007926499770531666,-0.00001183872957505079,-0.00001370992472418876
1683031434034652928.00000000000000000000,0.00999999977648258209,-0.00106930942274630070,-0.00299716880545020103,-0.09876356273889541626,-0.00007574987376248554,0.00000345739430006454,-0.00001648766074550393
1683031434044652800.00000000000000000000,0.00999999977648258209,-0.00076811056351289153,-0.00284737744368612766,-0.09823530912399291992,-0.00007472099535001427,-0.00000519121712391916,-0.00001105588147422162
1683031434054652928.00000000000000000000,0.00999999977648258209,-0.00075506325811147690,-0.00293660000897943974,-0.09851145744323730469,-0.00007884305149464269,-0.00000429062951559230,-0.00001629940858658557
1683031434064652800.00000000000000000000,0.00999999977648258209,-0.00089242757530882955,-0.00310654286295175552,-0.09825435280799865723,-0.00009113577331362605,-0.00002076921458147045,-0.00002044946742144796
1683031434074651904.00000000000000000000,0.00999899953603744507,-0.00078864750685170293,-0.00313440221361815929,-0.09829105436801910400,-0.00008157935036136263,-0.00001001452863737861,-0.00001511755059555162
1683031434084652800.00000000000000000000,0.01000100001692771912,-0.00085310271242633462,-0.00302163581363856792,-0.09817298501729965210,-0.00008069260256761484,-0.00000938314030577424,-0.00001855704472143062
1683031434094652928.00000000000000000000,0.00999999977648258209,-0.00090606528101488948,-0.00276440638117492199,-0.09812259674072265625,-0.00007786612292863075,-0.00001536600894483915,-0.00001709705654198333
1683031434104651776.00000000000000000000,0.00999899953603744507,-0.00089119933545589447,-0.00299528334289789200,-0.09834188967943191528,-0.00008210023047080836,-0.00001464948589242876,-0.00002052668308223461
1683031434114652928.00000000000000000000,0.01000100001692771912,-0.00096097850473597646,-0.00314584095031023026,-0.09827522933483123779,-0.00007822649654281288,-0.00001018422307091227,-0.00002029506048184264
1683031434124652800.00000000000000000000,0.00999999977648258209,-0.00081580138066783547,-0.00290656276047229767,-0.09817069768905639648,-0.00007342543509901528,-0.00001997230824426565,-0.00001276631513334745
1683031434134652928.00000000000000000000,0.00999999977648258209,-0.00089195038890466094,-0.00293987081386148930,-0.09833151847124099731,-0.00008599880962418340,-0.00001975799277748368,-0.00002284089554196465
1683031434144652800.00000000000000000000,0.00999999977648258209,-0.00081235257675871253,-0.00304660806432366371,-0.09838655591011047363,-0.00008623676950442152,-0.00001091281519747662,-0.00001244627742153978
1683031434154652928.00000000000000000000,0.00999999977648258209,-0.00101318850647658110,-0.00302082882262766361,-0.09836256504058837891,-0.00006810478579007530,-0.00001317245166961200,-0.00001820928471202083
1683031434164652800.00000000000000000000,0.00999999977648258209,-0.00085969979409128428,-0.00294993468560278416,-0.09847391396760940552,-0.00007385558177825581,-0.00000991087784371654,-0.00000789237243153070
1683031434174652928.00000000000000000000,0.00999999977648258209,-0.00096176582155749202,-0.00282961246557533741,-0.09842258691787719727,-0.00008042825327069127,-0.00000345225630826878,-0.00003089632594011733
1683031434184652800.00000000000000000000,0.00999999977648258209,-0.00093851843848824501,-0.00293866009451448917,-0.09816105663776397705,-0.00009191012836227282,-0.00000593208607932302,-0.00001897508575356521
1683031434194652928.00000000000000000000,0.00999999977648258209,-0.00084115186473354697,-0.00306147313676774502,-0.09845630079507827759,-0.00007848371005043871,-0.00001148935527617714,-0.00002589048034719031
1683031434204652800.00000000000000000000,0.00999999977648258209,-0.00099543482065200806,-0.00300763244740664959,-0.09843512624502182007,-0.00007933107283856355,-0.00001248076977891983,-0.00001679735643922346
1683031434214652928.00000000000000000000,0.00999999977648258209,-0.00089260493405163288,-0.00298359338194131851,-0.09833372384309768677,-0.00006743271309713730,-0.00001164171616230215,-0.00001859591973755648
1683031434224652800.00000000000000000000,0.00999999977648258209,-0.00088160624727606773,-0.00304216681979596615,-0.09838210791349411011,-0.00008475471158028395,-0.00001278846513534902,-0.00001779621556952509
1683031434234652928.00000000000000000000,0.00999999977648258209,-0.00078311137622222304,-0.00292250141501426697,-0.09828981012105941772,-0.00007958456403240990,-0.00000895517886041462,-0.00001537353586154005
1683031434244652800.00000000000000000000,0.00999999977648258209,-0.00087396567687392235,-0.00288114440627396107,-0.09809742867946624756,-0.00008730943793139884,-0.00000819229755953678,-0.00002152624421003122
1683031434254652928.00000000000000000000,0.00999999977648258209,-0.00087364163482561707,-0.00291755120269954205,-0.09811692684888839722,-0.00007663319182606971,-0.00002009414290646995,-0.00001588352231087191
1683031434264651776.00000000000000000000,0.00999899953603744507,-0.00102285284083336592,-0.00280530867166817188,-0.09814611822366714478,-0.00008464739841184704,-0.00001347779619796104,-0.00001850787645115259
1683031434274652928.00000000000000000000,0.01000100001692771912,-0.00096296344418078661,-0.00320704956538975239,-0.09847766160964965820,-0.00007365333335379712,-0.00002151407151251332,-0.00002198199601932025
1683031434284652800.00000000000000000000,0.00999999977648258209,-0.00077156978659331799,-0.00289949867874383926,-0.09829518198966979980,-0.00008384279346825010,-0.00001373211028322698,-0.00001081431814229796
1683031434294652928.00000000000000000000,0.00999999977648258209,-0.00118743011262267828,-0.00298011489212512970,-0.09837657958269119263,-0.00008126709049734305,-0.00000868419868411370,-0.00001983804284204891
1683031434304652800.00000000000000000000,0.00999999977648258209,-0.00111471780110150576,-0.00306343706324696541,-0.09825658798217773438,-0.00008356397753698711,-0.00000695960519707896,-0.00002026953052952876
1683031434314652928.00000000000000000000,0.00999999977648258209,-0.00096040894277393818,-0.00307069392874836922,-0.09826296567916870117,-0.00007737520825784200,-0.00000890725102275796,-0.00001196017615759795
1683031434324652800.00000000000000000000,0.00999999977648258209,-0.00091572757810354233,-0.00307699176482856274,-0.09840770065784454346,-0.00008831831500279746,-0.00000789275543161117,-0.00001731552507064589
1683031434334652928.00000000000000000000,0.00999999977648258209,-0.00091890367912128568,-0.00297739449888467789,-0.09817397594451904297,-0.00008339154825937749,-0.00002015073548600027,-0.00001494882229749947
1683031434344652800.00000000000000000000,0.00999999977648258209,-0.00092984572984278202,-0.00303424173034727573,-0.09816187620162963867,-0.00008540421469818792,-0.00000493098787162785,-0.00001439711626910985
1683031434354652928.00000000000000000000,0.00999999977648258209,-0.00078838644549250603,-0.00297006545588374138,-0.09840706735849380493,-0.00007755171745142824,-0.00000443223389017336,-0.00002076609978506001
1683031434364652800.00000000000000000000,0.00999999977648258209,-0.00084877689369022846,-0.00307051581330597401,-0.09832829236984252930,-0.00008072075561331806,-0.00001759321739955078,-0.00001387052062000164
1683031434374652928.00000000000000000000,0.00999999977648258209,-0.00076576735591515899,-0.00311299809254705906,-0.09859395027160644531,-0.00008164279224206685,-0.00000573320541419265,-0.00002276549836962375
1683031434384652800.00000000000000000000,0.00999999977648258209,-0.00087808974785730243,-0.00294295023195445538,-0.09857344627380371094,-0.00008003488272649898,-0.00000339199449653513,-0.00002373293625459646
1683031434394652928.00000000000000000000,0.00999999977648258209,-0.00081919832155108452,-0.00292093097232282162,-0.09820853173732757568,-0.00007543521633828050,-0.00000691641000100026,-0.00001402251577660684
1683031434404652800.00000000000000000000,0.00999999977648258209,-0.00108780420850962400,-0.00313940620981156826,-0.09804300963878631592,-0.00007933818424589333,-0.00001154172774341490,-0.00001811773651771869
1683031434414652928.00000000000000000000,0.00999999977648258209,-0.00098865991458296776,-0.00304024294018745422,-0.09842785447835922241,-0.00007936811717525966,-0.00001333355958675263,-0.00001150099868180664
1683031434424652800.00000000000000000000,0.00999999977648258209,-0.00093639211263507605,-0.00297689670696854591,-0.09837082773447036743,-0.00007652732532106675,-0.00001633366931526974,-0.00000736069568188537
1683031434434652928.00000000000000000000,0.00999999977648258209,-0.00089367822511121631,-0.00305423978716135025,-0.09803154319524765015,-0.00007959026128559638,-0.00001057012562149296,-0.00001471818310314968
1683031434444652800.00000000000000000000,0.00999999977648258209,-0.00097039027605205774,-0.00295900274068117142,-0.09834444522857666016,-0.00007739800539791059,-0.00000538884973706315,-0.00001865321736232778
1683031434454651904.00000000000000000000,0.00999899953603744507,-0.00103289284743368626,-0.00297558261081576347,-0.09826004505157470703,-0.00008614358162277219,0.00000153283642021813,-0.00001134675022499324
1683031434464652800.00000000000000000000,0.01000100001692771912,-0.00099616195075213909,-0.00284179858863353729,-0.09842605143785476685,-0.00007395629556069069,-0.00000308042393106888,-0.00000463293913924149
1683031434474652928.00000000000000000000,0.00999999977648258209,-0.00099455681629478931,-0.00315573439002037048,-0.09849081933498382568,-0.00007410857720541973,-0.00001006368979624932,-0.00001300408605333368
1683031434484651776.00000000000000000000,0.00999899953603744507,-0.00103187095373868942,-0.00311094219796359539,-0.09857630729675292969,-0.00008639317170174050,-0.00001519024340127654,-0.00001573690642595402
1683031434494652928.00000000000000000000,0.01000100001692771912,-0.00099730165675282478,-0.00297700334340333939,-0.09850164502859115601,-0.00007856212245948743,-0.00001382875532475390,-0.00000759919501316523
1683031434504652800.00000000000000000000,0.00999999977648258209,-0.00096016528550535440,-0.00301349512301385403,-0.09820576757192611694,-0.00007384793396763030,-0.00001070757591827810,-0.00001632890365644346
1683031434514652928.00000000000000000000,0.00999999977648258209,-0.00093998084776103497,-0.00305782328359782696,-0.09809159487485885620,-0.00008275607290038915,-0.00000290469445250058,-0.00001848863298291823
1683031434524652800.00000000000000000000,0.00999999977648258209,-0.00088455993682146072,-0.00297904317267239094,-0.09829181432723999023,-0.00007826109455538756,-0.00000137225144549508,-0.00001795621817078360
1683031434534652928.00000000000000000000,0.00999999977648258209,-0.00098159373737871647,-0.00295463437214493752,-0.09836947917938232422,-0.00008869297645022043,-0.00000790451007996961,-0.00001660933286125498
1683031434544652800.00000000000000000000,0.00999999977648258209,-0.00099569943267852068,-0.00295847374945878983,-0.09814672917127609253,-0.00007923892525421504,-0.00001345213011299257,-0.00001369919259461280
1683031434554652928.00000000000000000000,0.00999999977648258209,-0.00078724033664911985,-0.00306068407371640205,-0.09813832491636276245,-0.00008973157514059616,-0.00000610626933475477,-0.00002054823267827448
1683031434564652800.00000000000000000000,0.00999999977648258209,-0.00090420898050069809,-0.00294989394024014473,-0.09821978211402893066,-0.00007858051459067287,-0.00001217262945157486,-0.00002076321255368412
1683031434574652928.00000000000000000000,0.00999999977648258209,-0.00079736375482752919,-0.00308210682123899460,-0.09833433479070663452,-0.00009159879501303678,-0.00000936633401842332,-0.00002227402494540196
1683031434584652800.00000000000000000000,0.00999999977648258209,-0.00087231909856200218,-0.00317325792275369167,-0.09842788428068161011,-0.00008379810944825115,-0.00001212086958128279,-0.00001438706480280688
1683031434594652928.00000000000000000000,0.00999999977648258209,-0.00109319516923278570,-0.00299886940047144890,-0.09870706498622894287,-0.00008757011367847893,0.00000511348740997409,-0.00001638137161972251
1683031434604652800.00000000000000000000,0.00999999977648258209,-0.00083619746146723628,-0.00320191541686654091,-0.09817213565111160278,-0.00008224108509987380,-0.00000734425512405427,-0.00001475254339153647
1683031434614652928.00000000000000000000,0.00999999977648258209,-0.00074000761378556490,-0.00317439762875437737,-0.09822029620409011841,-0.00007468707190522061,-0.00001692713047975378,-0.00002734001069420151
1683031434624652800.00000000000000000000,0.00999999977648258209,-0.00063726049847900867,-0.00289989635348320007,-0.09821092337369918823,-0.00008747895762749525,-0.00001381902488769611,-0.00001455236641844141
1683031434634652928.00000000000000000000,0.00999999977648258209,-0.00137523398734629154,-0.00270943436771631241,-0.09807097166776657104,-0.00010445647953958780,-0.00001156644597937786,-0.00001317957933158710
1683031434644651776.00000000000000000000,0.00999899953603744507,-0.00127667922060936689,-0.00265829847194254398,-0.09828410297632217407,-0.00012207983914706348,-0.00001307445241294643,-0.00001045342742721142
1683031434654652928.00000000000000000000,0.01000100001692771912,-0.00135450635571032763,-0.00276576471514999866,-0.09779450297355651855,-0.00016521398684157834,0.00003308613753551236,-0.00003200824527189365
1683031434664652800.00000000000000000000,0.00999999977648258209,0.00240748259238898754,-0.00098564394284039736,-0.09657774865627288818,-0.00036044919828290170,0.00018172134313763975,-0.00006200845667889455
1683031434674651904.00000000000000000000,0.00999899953603744507,0.00530665973201394081,-0.00177814695052802563,-0.09594179689884185791,-0.00057496594633793681,0.00031116608893564312,-0.00013412761158831889
1683031434684652800.00000000000000000000,0.01000100001692771912,0.00694127846509218216,-0.00403176434338092804,-0.09540487080812454224,-0.00078740024676178045,0.00048590674460121720,-0.00020897602710303733
1683031434694652928.00000000000000000000,0.00999999977648258209,0.01043706201016902924,-0.00080516288289800286,-0.09444013237953186035,-0.00091267882943506544,0.00053655342363551539,-0.00025346135031753130
1683031434704652800.00000000000000000000,0.00999999977648258209,0.01732476428151130676,0.00918411742895841599,-0.10085365921258926392,-0.00128396080605777804,0.00025722327666765748,-0.00000499281038329155
1683031434714652928.00000000000000000000,0.00999999977648258209,0.01073041465133428574,-0.00348114175722002983,-0.09912991523742675781,-0.00166055922203629130,0.00025812269495743628,0.00006745921223267870
1683031434724652800.00000000000000000000,0.00999999977648258209,0.01352552045136690140,-0.00973808579146862030,-0.10309182107448577881,-0.00174933507279570184,-0.00009218700999074212,-0.00019516835608510087
1683031434734652928.00000000000000000000,0.00999999977648258209,0.00638642767444252968,-0.00326324999332427979,-0.09570295363664627075,-0.00177591024756792548,-0.00012140701874044053,-0.00027145301580610784
1683031434744652800.00000000000000000000,0.00999999977648258209,0.00440717255696654320,-0.00592283066362142563,-0.10013007372617721558,-0.00157623155249799049,0.00018459961820395257,-0.00043461358581304551
1683031434754651904.00000000000000000000,0.00999899953603744507,0.01505165919661521912,-0.00795042421668767929,-0.09227292984724044800,-0.00125299882760519224,-0.00009788506778216503,-0.00048867325272627395
1683031434764652800.00000000000000000000,0.01000100001692771912,0.01109156385064125061,0.00291105662472546101,-0.09590889513492584229,-0.00099390121153044154,0.00000961619229903949,-0.00045072294711831956
1683031434774652928.00000000000000000000,0.00999999977648258209,-0.00304693076759576797,0.00517693953588604927,-0.10492684692144393921,-0.00139815554113955948,0.00021262491864957212,-0.00015992196196305602
1683031434784651776.00000000000000000000,0.00999899953603744507,0.00807276461273431778,0.00131386867724359035,-0.10554528981447219849,-0.00132781102777012596,-0.00065667856853632073,0.00032576545870878834
1683031434794652928.00000000000000000000,0.01000100001692771912,0.02515460550785064697,-0.01286947540938854218,-0.10087704658508300781,-0.00125823620436613126,-0.00153807734861907707,0.00064207910123530350
1683031434804652800.00000000000000000000,0.00999999977648258209,0.02041127905249595642,-0.03890462964773178101,-0.06214905157685279846,-0.00120922597800459178,-0.00345404737309604019,-0.00151511187544350954
1683031434814652928.00000000000000000000,0.00999999977648258209,-0.00375455268658697605,-0.02883240953087806702,-0.06260266155004501343,-0.00148673321526316565,-0.00385784995360228004,-0.00522213276444158121
1683031434824652800.00000000000000000000,0.00999999977648258209,0.00763862673193216324,-0.03489916026592254639,-0.06375580281019210815,-0.00224179360979743451,-0.00385939401487101061,-0.00705133224124361146
1683031434834651904.00000000000000000000,0.00999899953603744507,-0.03882725164294242859,0.01187596749514341354,-0.10873207449913024902,-0.00249780921508136605,-0.00264282691888891247,-0.00726211103855037635
1683031434844652800.00000000000000000000,0.01000100001692771912,-0.03606403991580009460,0.09339125454425811768,-0.18431182205677032471,-0.00383525937756649298,-0.00032346831972214176,-0.00105252066405958329
1683031434854652928.00000000000000000000,0.00999999977648258209,0.03293938934803009033,-0.04398542642593383789,-0.11198656260967254639,-0.00586456992300410894,-0.00202305770847392100,0.00029070025511818338
1683031434864651776.00000000000000000000,0.00999899953603744507,-0.02876229397952556610,0.03664175048470497131,-0.08834584057331085205,-0.00413897417453861546,-0.00373091807844367967,-0.00104702503349371760
1683031434874652928.00000000000000000000,0.01000100001692771912,-0.03527678176760673523,0.01640865392982959747,-0.08793446421623229980,-0.00558426077500295912,-0.00026839871918556856,-0.00028787818861540512
1683031434884652800.00000000000000000000,0.00999999977648258209,0.00199327408336102962,-0.02872142009437084198,-0.11326137185096740723,-0.00502955396841252723,-0.00081308434187727686,-0.00137161781707016532
